loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
259740,60,4329.0,A,monthly,155.0,1429.9806451612903,931.825806451613,498.1548387096774,80.09032258064516,0.0,5.038709677419355,0.0,0.0,0.0,0.10967741935483871,33514.0,12414.0,0.0,0.0,261.0,1344.8516129032257,12,926.7870967741935,418.06451612903226,67220,M,20,20.0,1,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
31260,12,2605.0,C,monthly,654.0,777.5305810397554,399.41284403669727,378.1177370030581,175.25076452599387,0.0,3.63914373088685,0.38990825688073394,0.0,0.0,0.20030581039755352,17197.0,6742.0,0.0,15.0,79.0,598.2507645259939,76,395.7737003058104,202.47706422018348,13932,M,31,33.0,2,0,0,0,159617,0.852,9198,131,3.79,5964.0
88704,48,1848.0,C,monthly,670.0,537.9761194029851,279.00597014925376,258.97014925373134,118.4776119402985,0.0,2.611940298507463,0.40298507462686567,0.0,0.0,0.19552238805970149,6425.0,4410.0,0.0,15.0,51.0,416.4835820895522,73,276.3940298507463,140.08955223880596,13446,F,39,40.0,2,0,0,0,87419,0.855,8624,102,2.18,3038.5
86880,12,7240.0,A,monthly,346.0,2803.6098265895953,1451.7658959537573,1351.8439306358382,0.0,0.0,6.505780346820809,0.30346820809248554,0.0,0.0,0.1676300578034682,60790.0,0.0,0.0,15.0,233.0,2796.800578034682,40,1445.2601156069363,1351.5404624277458,34590,F,59,59.0,1,1,0,0,103347,0.67,9104,123,1.785,2326.5
21924,36,609.0,A,monthly,297.0,902.6666666666666,533.9629629629629,368.7037037037037,105.42087542087542,0.0,3.7373737373737375,0.25252525252525254,0.0,0.0,0.15151515151515152,12077.0,6262.0,0.0,15.0,154.0,793.2558922558923,26,530.2255892255893,263.030303030303,49083,M,39,39.5,2,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
260640,36,7240.0,D,monthly,490.0,1104.0673469387755,563.834693877551,540.2326530612245,52.95918367346939,4.053061224489796,4.444897959183673,0.21428571428571427,0.01020408163265306,0.0020408163265306124,0.15918367346938775,12844.0,4325.0,331.0,15.0,16.0,1042.3857142857144,43,559.3897959183673,482.9959183673469,11565,F,50,50.0,1,0,0,0,58400,0.524,8620,100,1.175,1103.0
194280,60,3238.0,C,monthly,426.0,1675.105633802817,873.5093896713615,801.5962441314554,50.96244131455399,2.112676056338028,5.866197183098592,0.352112676056338,0.0,0.0,0.2652582159624413,25887.0,2171.0,100.0,30.0,348.0,1615.81220657277,70,867.6431924882629,748.169014084507,30653,M,30,30.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
123408,24,5142.0,A,after_transaction,384.0,980.0546875,500.9088541666667,479.1458333333333,47.1875,36.296875,6.953125,1.5625,0.0,0.0,0.16927083333333334,14982.0,3020.0,2323.0,100.0,73.0,888.0546875,35,493.9557291666667,394.0989583333333,8357,M,35,35.0,1,0,1,0,119895,0.899,10446,90,8.35,4845.0
54396,36,1511.0,C,monthly,191.0,464.0732984293194,326.8219895287958,137.25130890052355,0.0,0.0,2.612565445026178,0.07853403141361257,0.0,0.0,0.12041884816753927,8915.0,0.0,0.0,15.0,144.0,461.3821989528796,17,324.20942408376965,137.17277486910996,36209,M,60,60.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
151560,24,6315.0,A,monthly,194.0,2444.3092783505153,1277.1082474226805,1167.201030927835,52.23711340206186,0.0,6.051546391752577,0.15463917525773196,0.0,0.0,0.14432989690721648,63055.0,10134.0,0.0,15.0,181.0,2385.865979381443,19,1271.0567010309278,1114.8092783505156,21323,M,46,46.0,1,0,1,0,125832,0.483,8512,102,3.81,2175.0
60000,60,1000.0,C,monthly,658.0,534.6565349544073,280.15045592705167,254.5060790273556,76.4741641337386,0.0,3.0714285714285716,0.38753799392097266,0.0,0.0,0.20820668693009117,15825.0,2960.0,0.0,15.0,83.0,454.72340425531917,82,277.0790273556231,177.64437689969606,16893,M,53,53.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
23412,12,1951.0,C,monthly,603.0,1673.4643449419568,880.3150912106136,793.1492537313433,85.81094527363184,0.0,6.650082918739635,0.373134328358209,0.0,0.0,0.21393034825870647,30649.0,3234.0,0.0,15.0,281.0,1580.6301824212271,79,873.665008291874,706.9651741293533,52566,M,44,43.0,2,1,0,0,226122,0.626,8994,110,4.295,9440.0
482940,60,8049.0,D,monthly,477.0,1106.7023060796646,572.6792452830189,534.0230607966457,56.24528301886792,15.88888888888889,6.538784067085954,0.34591194968553457,0.0,0.0,0.27253668763102723,27976.0,2439.0,689.0,15.0,170.0,1027.6834381551362,67,566.1404612159329,461.54297693920336,18439,F,23,23.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
267600,48,5575.0,C,weekly,678.0,2154.6327433628317,1085.845132743363,1068.787610619469,0.0,0.0,6.737463126843658,0.48672566371681414,0.0,0.0,0.16519174041297935,47530.0,0.0,0.0,30.0,135.0,2147.4085545722714,80,1079.1076696165192,1068.3008849557523,11563,F,41,41.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
133800,24,5575.0,C,monthly,405.0,2187.8271604938273,1138.5111111111112,1049.316049382716,190.9777777777778,0.0,5.898765432098766,0.3333333333333333,0.0,0.0,0.22962962962962963,69921.0,8594.0,0.0,15.0,211.0,1990.6172839506173,62,1132.6123456790124,858.0049382716049,36127,M,58,58.0,1,0,0,0,107870,0.58,8754,137,4.055,3836.0
417600,60,6960.0,C,after_transaction,408.0,680.0024509803922,411.8651960784314,268.1372549019608,0.0,0.0,10.676470588235293,0.24509803921568626,0.0,0.0,0.08333333333333333,4600.0,0.0,0.0,100.0,332.0,669.0808823529412,20,401.1887254901961,267.8921568627451,58639,M,29,29.0,1,0,1,0,157042,0.33899999999999997,8743,111,2.115,3776.5
249792,48,5204.0,C,monthly,284.0,2285.3697183098593,1265.9894366197184,1019.3802816901408,0.0,0.0,8.327464788732394,0.2640845070422535,0.0,0.0,0.15845070422535212,17315.0,0.0,0.0,15.0,209.0,2276.7781690140846,31,1257.661971830986,1019.1161971830986,70039,M,34,34.0,1,1,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
198240,24,8260.0,A,monthly,160.0,754.69375,487.8,266.89375,45.64375,0.0,2.58125,0.0,0.0,0.0,0.1,16603.0,7303.0,0.0,0.0,135.0,706.46875,11,485.21875,221.25,35344,M,43,43.0,1,0,0,0,118650,0.856,9832,114,3.89,5958.0
269964,36,7499.0,C,monthly,341.0,3254.985337243402,1724.9442815249267,1530.041055718475,259.30791788856305,0.0,8.533724340175953,0.30791788856304986,0.0,0.0,0.21994134897360704,69498.0,11053.0,0.0,15.0,260.0,2986.8357771261,49,1716.4105571847508,1270.425219941349,66464,F,20,20.0,1,0,0,1,93931,0.569,8427,107,1.32,1893.5
208332,36,5787.0,C,monthly,561.0,3392.7147950089125,1720.668449197861,1672.0463458110517,93.33333333333333,0.0,7.531194295900178,0.37433155080213903,0.0,0.0,0.22103386809269163,86255.0,3740.0,0.0,15.0,208.0,3291.475935828877,78,1713.137254901961,1578.3386809269161,27297,F,19,19.0,1,0,0,0,88884,0.467,8507,132,1.725,2416.5
196224,48,4088.0,C,monthly,168.0,3171.559523809524,1825.8988095238096,1345.6607142857142,61.642857142857146,0.0,9.488095238095237,0.08928571428571429,0.0,0.0,0.13690476190476192,30571.0,10356.0,0.0,15.0,329.0,3100.339285714286,16,1816.4107142857142,1283.9285714285713,80680,M,49,49.0,1,0,1,0,127369,0.512,8369,107,5.29,3271.5
45720,12,3810.0,C,monthly,415.0,1976.744578313253,1023.4409638554217,953.3036144578314,27.97590361445783,0.0,4.9156626506024095,0.3253012048192771,0.0,0.0,0.20722891566265061,22167.0,1290.0,0.0,15.0,116.0,1943.5277108433736,55,1018.5253012048192,925.0024096385542,29123,F,21,21.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
260028,36,7223.0,A,monthly,689.0,2924.264150943396,1512.8171262699564,1411.4470246734397,124.9288824383164,0.0,7.2075471698113205,0.37010159651669083,0.0,0.0,0.23367198838896952,39314.0,4782.0,0.0,15.0,257.0,2791.7576197387516,105,1505.609579100145,1286.1480406386067,69851,M,23,23.0,1,1,0,0,75637,0.365,9622,154,0.495,3502.0
197808,24,8242.0,C,monthly,125.0,3237.464,1794.264,1443.2,0.0,0.0,6.832,0.0,0.0,0.0,0.12,64300.0,0.0,0.0,0.0,245.0,3230.632,11,1787.432,1443.2,43883,F,37,37.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
24180,60,403.0,C,monthly,534.0,1393.9868913857679,780.438202247191,613.5486891385768,66.07116104868913,2.0692883895131087,9.250936329588015,0.33707865168539325,0.0,0.0,0.250936329588015,29650.0,2714.0,85.0,15.0,339.0,1316.258426966292,80,771.187265917603,545.0711610486892,89122,M,61,61.0,1,0,0,0,159617,0.852,9198,131,3.79,5964.0
154656,48,3222.0,C,monthly,454.0,1304.4052863436123,693.1453744493392,611.2599118942732,85.1762114537445,0.0,4.015418502202643,0.3303964757709251,0.0,0.0,0.1960352422907489,13982.0,3867.0,0.0,15.0,116.0,1214.8832599118944,55,689.1299559471365,525.7533039647577,37181,M,43,43.0,1,0,0,0,161227,0.6970000000000001,8678,102,5.735,4787.5
115992,36,3222.0,A,weekly,613.0,1287.4828711256118,651.6296900489397,635.8531810766721,4.854812398042414,0.0,3.177814029363785,0.7830342577487766,0.0,0.0,0.20717781402936378,70037.0,186.0,0.0,30.0,228.0,1278.6672104404568,75,648.4518760195758,630.2153344208809,17712,M,62,62.0,1,1,0,0,77917,0.535,8390,132,2.545,2101.0
68832,36,1912.0,C,monthly,330.0,1257.3909090909092,706.7848484848485,550.6060606060606,98.81818181818181,0.0,4.590909090909091,0.2727272727272727,0.0,0.0,0.1606060606060606,10350.0,5435.0,0.0,15.0,160.0,1153.709090909091,31,702.1939393939394,451.5151515151515,51541,M,40,40.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
339168,48,7066.0,C,monthly,292.0,627.2671232876712,362.736301369863,264.5308219178082,76.6027397260274,0.0,3.3972602739726026,0.2568493150684932,0.0,0.0,0.17465753424657535,12543.0,3728.0,0.0,15.0,122.0,547.0102739726027,31,359.3390410958904,187.67123287671234,28678,F,57,57.0,1,0,0,0,112709,0.735,8369,117,2.005,2736.0
45768,12,3814.0,A,weekly,274.0,556.3065693430657,377.4744525547445,178.83211678832117,0.0,0.0,4.072992700729927,0.0,0.0,0.0,0.09854014598540146,23900.0,0.0,0.0,0.0,171.0,552.2335766423357,15,373.4014598540146,178.83211678832117,54428,F,22,22.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
45768,12,3814.0,A,monthly,447.0,3654.7203579418347,1912.8008948545862,1741.9194630872482,277.5838926174497,77.6510067114094,7.02013422818792,0.436241610738255,0.0,0.0,0.32662192393736017,13958.0,10340.0,2670.0,15.0,197.0,3292.029082774049,94,1905.7807606263982,1386.248322147651,77322,M,55,58.0,2,0,0,0,138032,0.6459999999999999,8819,99,5.48,4284.0
31140,60,519.0,C,monthly,326.0,388.3558282208589,250.34969325153375,138.00613496932516,0.0,0.0,3.3220858895705523,0.27607361963190186,0.0,0.0,0.15337423312883436,15.0,0.0,0.0,15.0,123.0,384.75766871165644,34,247.0276073619632,137.73006134969324,36627,M,22,22.0,1,0,0,0,127369,0.512,8369,107,5.29,3271.5
67464,12,5622.0,A,monthly,359.0,2277.6128133704738,1228.632311977716,1048.9805013927576,0.0,0.0,5.362116991643454,0.2924791086350975,0.0,0.0,0.15877437325905291,27115.0,0.0,0.0,15.0,157.0,2271.958217270195,39,1223.2701949860725,1048.6880222841226,64497,M,64,64.0,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
140688,48,2931.0,C,monthly,416.0,2302.46875,1180.9158653846155,1121.5528846153845,0.0,0.0,6.0576923076923075,0.39663461538461536,0.0,0.0,0.20432692307692307,16615.0,0.0,0.0,15.0,159.0,2296.014423076923,62,1174.858173076923,1121.15625,24700,M,58,58.5,2,0,0,0,93931,0.569,8427,107,1.32,1893.5
385560,60,6426.0,D,monthly,424.0,1088.1957547169811,556.3797169811321,531.816037735849,79.95283018867924,0.0,4.841981132075472,0.21226415094339623,0.0,0.0,0.1391509433962264,20415.0,0.0,0.0,15.0,44.0,1003.188679245283,25,551.5377358490566,451.6509433962264,10415,M,43,43.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
113544,36,3154.0,C,monthly,358.0,1279.8882681564246,658.6368715083798,621.2513966480446,25.92737430167598,0.0,4.201117318435754,0.29329608938547486,0.0,0.0,0.19832402234636873,26049.0,1326.0,0.0,15.0,108.0,1249.4664804469273,46,654.4357541899441,595.0307262569833,13387,M,57,57.0,1,0,0,0,114200,0.43700000000000006,8403,105,5.71,2437.5
57120,48,1190.0,C,monthly,275.0,592.0436363636363,373.7709090909091,218.27272727272728,53.43636363636364,0.0,4.389090909090909,0.21818181818181817,0.0,0.0,0.1781818181818182,9336.0,2939.0,0.0,15.0,186.0,534.0,32,369.3818181818182,164.61818181818182,42762,M,41,41.0,1,1,0,0,105058,0.81,9272,118,3.01,4422.5
131292,36,3647.0,A,weekly,425.0,1545.865882352941,809.8282352941177,736.0376470588235,172.04705882352943,0.0,4.249411764705882,0.6352941176470588,0.0,0.0,0.1952941176470588,14042.0,7312.0,0.0,30.0,105.0,1368.9341176470589,51,805.5788235294118,563.3552941176471,31361,M,45,45.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
152460,60,2541.0,C,weekly,481.0,1112.5654885654885,566.3056133056133,546.2598752598752,59.36798336798337,83.4948024948025,2.8523908523908523,0.6860706860706861,0.0,0.0,0.24532224532224534,21887.0,2596.0,3651.0,30.0,104.0,966.1642411642412,70,563.4532224532225,402.7110187110187,9642,F,48,48.0,1,0,0,0,88757,0.617,8554,113,2.54,2020.0
197748,36,5493.0,A,monthly,163.0,1403.0306748466257,834.319018404908,568.7116564417178,0.0,0.0,3.6932515337423313,0.0,0.0,0.0,0.09815950920245399,29900.0,0.0,0.0,0.0,204.0,1399.3374233128834,12,830.6257668711656,568.7116564417178,43295,F,29,30.0,2,0,0,0,102609,0.52,8187,94,5.125,2128.5
314520,60,5242.0,C,weekly,484.0,4074.1487603305786,2089.2314049586776,1984.9173553719008,259.6363636363636,0.0,7.962809917355372,0.8057851239669421,0.0,0.0,0.26859504132231404,140402.0,10472.0,0.0,30.0,310.0,3805.7438016528927,89,2081.2685950413224,1724.4752066115702,50517,F,44,44.0,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
18720,60,312.0,C,monthly,247.0,780.3562753036438,479.87044534412956,300.48582995951415,0.0,0.0,4.797570850202429,0.242914979757085,0.0,0.0,0.1700404858299595,9815.0,0.0,0.0,15.0,210.0,775.3157894736842,30,475.07287449392715,300.2429149797571,44323,M,39,41.5,2,1,0,0,88757,0.617,8554,113,2.54,2020.0
115812,36,3217.0,C,monthly,585.0,2814.9350427350428,1443.2547008547008,1371.680341880342,0.0,0.0,6.6923076923076925,0.4358974358974359,0.0,0.0,0.21196581196581196,32415.0,0.0,0.0,15.0,209.0,2807.8068376068377,88,1436.5623931623932,1371.2444444444445,41878,M,46,46.0,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
154416,48,3217.0,A,weekly,176.0,1770.9375,1037.1818181818182,733.7556818181819,0.0,0.0,5.238636363636363,0.6818181818181818,0.0,0.0,0.18181818181818182,19174.0,0.0,0.0,30.0,167.0,1765.0170454545455,22,1031.9431818181818,733.0738636363636,53403,F,30,30.0,1,0,0,0,70699,0.653,8968,131,3.075,1825.0
274740,60,4579.0,A,weekly,204.0,2507.5539215686276,1354.5441176470588,1153.0098039215686,3.7058823529411766,0.0,5.5931372549019605,0.29411764705882354,0.0,0.0,0.1323529411764706,43485.0,756.0,0.0,30.0,183.0,2497.9607843137255,18,1348.950980392157,1149.0098039215686,41143,M,21,21.0,1,0,0,1,1204953,1.0,12541,167,0.315,92392.0
168984,24,7041.0,B,monthly,571.0,3182.476357267951,1612.5166374781086,1569.9597197898424,0.0,0.0,13.040280210157619,0.47285464098073554,0.010507880910683012,0.0035026269702276708,0.28021015761821366,10015.0,0.0,0.0,15.0,57.0,3168.952714535902,102,1599.476357267951,1569.476357267951,24304,M,23,23.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
48096,24,2004.0,C,weekly,454.0,901.431718061674,486.3480176211454,415.0837004405286,83.6784140969163,0.0,3.9669603524229076,0.6607929515418502,0.0,0.0,0.1828193832599119,22497.0,3799.0,0.0,30.0,170.0,813.1255506607929,49,482.3810572687225,330.74449339207047,32353,M,41,41.0,1,0,0,0,105058,0.81,9272,118,3.01,4422.5
217152,36,6032.0,A,monthly,309.0,2336.5954692556634,1236.705501618123,1099.8899676375404,163.80582524271844,0.0,5.621359223300971,0.2912621359223301,0.0,0.0,0.18446601941747573,29551.0,8436.0,0.0,15.0,226.0,2166.8770226537217,35,1231.084142394822,935.7928802588997,42294,M,25,25.0,1,1,0,0,226122,0.626,8994,110,4.295,9440.0
148920,60,2482.0,C,weekly,201.0,1207.9303482587065,641.9701492537314,565.9601990049752,171.73134328358208,0.0,4.208955223880597,0.29850746268656714,0.0,0.0,0.15422885572139303,21036.0,11506.0,0.0,30.0,77.0,1031.6915422885572,20,637.7611940298508,393.9303482587065,15279,M,22,22.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
69360,48,1445.0,A,monthly,450.0,823.0222222222222,454.46666666666664,368.55555555555554,0.0,0.0,4.0088888888888885,0.3333333333333333,0.0,0.0,0.17333333333333334,21215.0,0.0,0.0,15.0,152.0,818.68,54,450.4577777777778,368.22222222222223,38665,M,58,58.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
119136,48,2482.0,C,monthly,641.0,1247.9531981279251,659.625585023401,588.3276131045242,0.0,0.0,5.483619344773791,0.44461778471138846,0.0,0.0,0.1856474258970359,2115.0,0.0,0.0,15.0,135.0,1242.0249609984398,79,654.1419656786271,587.8829953198128,45721,F,36,36.0,1,0,0,0,114006,0.623,9065,123,4.895,4156.5
98304,12,8192.0,A,monthly,533.0,3573.954971857411,1828.5741088180112,1745.3808630393996,0.0,0.0,9.611632270168856,0.36585365853658536,0.0,0.0,0.21200750469043153,97015.0,0.0,0.0,15.0,372.0,3563.9774859287054,83,1818.9624765478425,1745.0150093808631,44346,M,29,29.0,1,1,0,0,93931,0.569,8427,107,1.32,1893.5
213300,60,3555.0,C,monthly,181.0,1550.657458563536,879.5193370165746,671.1381215469613,36.80110497237569,0.0,3.867403314917127,0.08287292817679558,0.0,0.0,0.12154696132596685,63276.0,6661.0,0.0,15.0,156.0,1509.9060773480662,15,875.6519337016574,634.2541436464088,37717,F,44,44.0,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
108144,36,3004.0,A,monthly,256.0,2937.234375,1511.4296875,1425.8046875,111.0,0.0,6.26953125,0.3515625,0.0,0.0,0.21484375,8251.0,4736.0,0.0,15.0,161.0,2819.61328125,35,1505.16015625,1314.453125,21921,F,36,39.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
182628,36,5073.0,A,monthly,142.0,758.1760563380282,539.8661971830986,218.30985915492957,0.0,0.0,3.8732394366197185,0.0,0.0,0.0,0.09154929577464789,9800.0,0.0,0.0,0.0,346.0,754.3028169014085,9,535.9929577464789,218.30985915492957,45661,M,40,40.0,1,0,0,0,138032,0.6459999999999999,8819,99,5.48,4284.0
89880,24,3745.0,A,weekly,154.0,2545.4415584415583,1399.5974025974026,1145.844155844156,0.0,0.0,7.142857142857143,0.38961038961038963,0.0,0.0,0.18831168831168832,51030.0,0.0,0.0,30.0,318.0,2537.909090909091,22,1392.4545454545455,1145.4545454545455,39080,M,36,36.0,1,1,0,0,285387,0.899,10177,81,7.175,9993.0
44940,12,3745.0,A,weekly,238.0,2189.4411764705883,1256.453781512605,932.9873949579832,0.0,0.0,5.407563025210084,0.5042016806722689,0.0,0.0,0.16806722689075632,26130.0,0.0,0.0,30.0,298.0,2183.529411764706,29,1251.046218487395,932.4831932773109,76986,F,23,23.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
392460,60,6541.0,C,monthly,678.0,2717.1238938053098,1397.8244837758111,1319.2994100294986,260.4424778761062,0.0,6.930678466076696,0.39823008849557523,0.0,0.0,0.21091445427728614,31525.0,9810.0,0.0,15.0,216.0,2449.3525073746314,85,1390.8938053097345,1058.4587020648967,53260,F,19,19.5,2,0,0,1,107870,0.58,8754,137,4.055,3836.0
89280,12,7440.0,A,monthly,261.0,3035.057471264368,1636.5325670498084,1398.5249042145595,149.93103448275863,0.0,8.149425287356323,0.22988505747126436,0.0,0.0,0.19923371647509577,30927.0,9783.0,0.0,15.0,234.0,2876.7471264367814,36,1628.3831417624522,1248.3639846743295,70120,M,52,52.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
155760,24,6490.0,C,monthly,333.0,3373.3513513513512,1769.9279279279278,1603.4234234234234,255.4894894894895,0.0,5.171171171171171,0.36036036036036034,0.0,0.0,0.24924924924924924,81176.0,12154.0,0.0,15.0,311.0,3112.3303303303305,58,1764.7567567567567,1347.5735735735736,55447,F,51,51.0,1,0,0,0,133777,0.847,8705,116,6.655,4754.5
52788,12,4399.0,A,monthly,244.0,654.6762295081967,370.42622950819674,284.25,8.295081967213115,0.0,2.5860655737704916,0.18442622950819673,0.0,0.0,0.1762295081967213,11128.0,506.0,0.0,15.0,81.0,643.610655737705,29,367.84016393442624,275.7704918032787,21029,M,26,26.0,1,0,0,0,58796,0.519,9045,124,3.35,1862.0
67320,36,1870.0,C,monthly,499.0,834.058116232465,436.82164328657313,397.23647294589176,139.67134268537075,12.408817635270541,2.9839679358717435,0.3306613226452906,0.0,0.0,0.22244488977955912,16803.0,5808.0,516.0,15.0,116.0,678.6633266533066,61,433.8376753507014,244.82565130260522,19758,M,27,27.0,1,0,0,0,95616,0.514,9307,118,4.115,2828.0
317460,60,5291.0,C,monthly,499.0,4171.158316633267,2162.2344689378756,2008.9238476953908,107.9879759519038,0.0,7.55310621242485,0.42084168336673344,0.0,0.0,0.2905811623246493,133148.0,3849.0,0.0,15.0,321.0,4055.1963927855713,101,2154.681362725451,1900.5150300601204,76509,M,24,24.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
39168,24,1632.0,C,monthly,347.0,1241.5302593659942,710.2680115273776,531.2622478386168,63.85590778097983,0.0,6.244956772334294,0.25936599423631124,0.0,0.0,0.15561959654178675,25708.0,3693.0,0.0,15.0,272.0,1171.1700288184438,32,704.0230547550432,467.1469740634006,62119,F,20,20.0,1,0,0,0,94725,0.634,9920,130,2.535,4567.5
280440,60,4674.0,C,monthly,620.0,1391.4645161290323,720.9725806451613,670.491935483871,0.0,0.0,5.501612903225807,0.3629032258064516,0.0,0.0,0.17096774193548386,21429.0,0.0,0.0,15.0,189.0,1385.6,72,715.4709677419355,670.1290322580645,31303,F,47,47.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
419880,60,6998.0,C,weekly,156.0,2818.4423076923076,1488.4038461538462,1330.0384615384614,69.78205128205128,0.0,4.852564102564102,0.0,0.0,0.0,0.11538461538461539,84186.0,10886.0,0.0,0.0,263.0,2743.8076923076924,13,1483.551282051282,1260.2564102564102,24704,F,54,55.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
54024,12,4502.0,A,monthly,675.0,1896.5777777777778,967.3081481481481,929.2696296296297,113.78666666666666,0.0,5.328888888888889,0.4,0.0,0.0,0.21777777777777776,21087.0,4518.0,0.0,15.0,110.0,1777.0622222222223,90,961.9792592592593,815.0829629629629,25697,M,31,31.0,1,1,0,0,117897,0.5379999999999999,8814,107,5.220000000000001,2085.5
129408,24,5392.0,A,monthly,440.0,1106.5636363636363,580.7795454545454,525.7840909090909,108.63636363636364,7.5,3.309090909090909,0.3068181818181818,0.0,0.0,0.2431818181818182,22070.0,4780.0,330.0,15.0,94.0,986.8113636363636,65,577.4704545454546,409.34090909090907,24200,F,37,37.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
