loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,acc_date,order_amount_min,order_amount_max,order_amount_sum,order_amount_mean,order_amount_count,order_k_symbol__household,order_k_symbol__insurrance,order_k_symbol__leasing,order_k_symbol__loan,trans_date_min,trans_date_max,trans_date_duration,trans_amount_min,trans_amount_max,trans_amount_var,trans_amount_pct_25,trans_amount_pct_50,trans_amount_pct_75,trans_amount_sum,trans_amount_mean,trans_amount_count,trans_balance_min,trans_balance_max,trans_balance_var,trans_balance_pct_25,trans_balance_pct_50,trans_balance_pct_75,trans_balance_sum,trans_balance_mean,trans_balance_count,trans_type_credit,trans_type_withdrawal,trans_operation_collection_from_anotherbank,trans_operation_credit_card_withdrawal,trans_operation_credit_in_cash,trans_operation_remittance_to_anotherbank,trans_operation_withdrawal_in_cash,trans_k_symbol_household,trans_k_symbol_insurrance,trans_k_symbol_interest_credited,trans_k_symbol_loan,trans_k_symbol_old-age_pension,trans_k_symbol_payment_for_statement,trans_k_symbol_sanction_interest_neg_bal,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
6871,9225,1997-04-13,164256,48,3422.00,C,11,POPLATEK MESICNE,1996-01-01,3421.5,3421.5,3421.5,3421.5,1,0,0,0,1,1996-01-01,1998-12-31,1095 days,1,64000,184167486.20530865,135.25,3422.0,14022.0,2562317,9705.746212121212,264,600,135697,661185320.4956796,30182.25,47536.5,69478.25,13792212,52243.22727272727,264,128.0,136.0,0.0,0.0,57.0,20.0,116.0,0.0,0.0,71.0,20.0,0.0,30.0,0.0,M,27,27.0,2,0,0,0,75637,0.365,9622,154,0.495,3502.0
6872,9227,1998-04-29,191580,60,3193.00,C,51,POPLATEK MESICNE,1997-11-04,1164.0,3193.0,6141.0,2047.0,3,1,0,0,1,1997-11-04,1998-12-31,422 days,15,7700,4623444.785757576,64.75,1400.0,3735.0,207311,2073.11,100,900,28099,25706927.64555556,12861.75,16847.5,19559.75,1642447,16424.47,100,52.0,48.0,0.0,0.0,24.0,28.0,20.0,10.0,0.0,28.0,8.0,0.0,9.0,0.0,F,33,33.0,1,0,0,0,121947,0.705,8541,131,2.735,3667.5
6875,9235,1997-03-13,83280,48,1735.00,C,37,POPLATEK MESICNE,1995-06-24,1735.0,1735.0,1735.0,1735.0,1,0,0,0,1,1995-06-24,1998-12-31,1286 days,15,23547,44883841.55553923,139.25,1735.0,8775.0,1400744,4897.706293706294,286,700,80274,153528055.2980494,34450.5,39869.5,50068.5,12147854,42475.01398601398,286,129.0,157.0,0.0,3.0,45.0,21.0,133.0,0.0,0.0,84.0,21.0,0.0,37.0,0.0,F,58,58.0,1,1,0,0,114006,0.623,9065,123,4.895,4156.5
6876,9236,1993-12-21,86616,12,7218.00,A,11,POPLATEK MESICNE,1993-08-18,2239.0,7218.0,11733.0,3911.0,3,1,0,0,1,1993-08-18,1998-12-31,1961 days,15,43040,21644487.477107193,219.0,2239.0,5800.0,2070533,3690.7896613190733,561,800,117257,822745451.9226763,31186.0,49698.0,82270.0,31089995,55418.885918003565,561,243.0,318.0,0.0,0.0,115.0,131.0,187.0,60.0,0.0,128.0,12.0,0.0,59.0,0.0,M,38,38.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6877,9241,1997-06-19,285240,60,4754.00,C,74,POPLATEK MESICNE,1996-09-25,3595.0,4753.7,8348.7,4174.35,2,1,0,0,1,1996-09-25,1998-12-31,827 days,15,42783,119601543.02224027,131.25,3595.0,13110.5,1672925,8281.80693069307,202,1100,89240,222640983.25185964,28572.5,39831.0,50160.5,8310836,41142.75247524752,202,82.0,120.0,27.0,0.0,1.0,40.0,80.0,22.0,0.0,54.0,18.0,0.0,22.0,0.0,M,47,47.5,2,0,0,0,323870,1.0,10673,100,5.07,18564.5
6878,9242,1997-01-24,23184,12,1932.00,A,57,POPLATEK MESICNE,1996-03-15,1932.0,1932.0,1932.0,1932.0,1,0,0,0,1,1996-03-15,1998-12-31,1021 days,15,28480,15989312.40614298,117.0,1400.0,3960.0,604053,2770.8853211009173,218,200,53134,79957972.55333357,31323.0,37305.5,43224.75,7908518,36277.605504587154,218,111.0,107.0,0.0,0.0,45.0,12.0,95.0,0.0,0.0,66.0,12.0,0.0,28.0,0.0,F,20,20.0,1,0,0,0,161954,0.48,8720,116,4.1,3690.0
6887,9263,1997-05-08,39576,12,3298.00,A,68,POPLATEK MESICNE,1996-06-04,62.0,9874.0,13234.3,4411.433333333333,3,1,0,0,1,1996-06-04,1998-12-31,940 days,15,29685,56791074.016806774,71.25,2450.0,9874.0,1329942,5587.991596638655,238,700,64870,132260522.56958468,19055.25,24380.5,30713.0,6201254,26055.689075630253,238,95.0,143.0,31.0,0.0,2.0,64.0,79.0,26.0,0.0,62.0,12.0,0.0,26.0,0.0,F,35,32.0,2,0,0,0,228848,0.572,9893,96,4.36,5755.0
6888,9265,1994-07-11,39576,12,3298.00,A,1,POPLATEK MESICNE,1993-02-04,3298.3,9493.0,16808.3,5602.766666666666,3,1,0,0,1,1993-02-04,1998-12-31,2156 days,15,64400,146930125.1541839,264.5,4017.0,9493.0,5590882,8694.99533437014,643,300,160661,715361654.6866603,44855.0,62152.0,81296.0,41213177,64095.143079315705,643,265.0,378.0,0.0,9.0,125.0,143.0,226.0,65.0,0.0,140.0,13.0,0.0,65.0,0.0,F,19,19.0,1,0,0,1,1204953,1.0,12541,167,0.315,92392.0
6895,9307,1994-09-19,41904,12,3492.00,A,68,POPLATEK MESICNE,1993-01-24,2735.0,4654.0,10880.5,3626.8333333333335,3,1,0,0,1,1993-01-24,1998-12-31,2167 days,1,63100,130526552.64375873,213.0,3400.0,8500.0,4964583,7649.588597842835,649,900,166434,834214277.5973675,34057.0,54559.0,79739.0,38139688,58766.85362095531,649,261.0,388.0,0.0,0.0,120.0,144.0,244.0,66.0,0.0,141.0,12.0,0.0,66.0,0.0,M,25,25.0,1,0,0,0,228848,0.572,9893,96,4.36,5755.0
6903,9337,1994-06-04,52128,24,2172.00,A,30,POPLATEK MESICNE,1993-09-13,2172.0,2172.0,2172.0,2172.0,1,0,0,0,1,1993-09-13,1998-12-31,1935 days,0,59900,116462371.52035135,74.0,373.5,6673.5,3172499,6031.366920152092,526,144,161685,937490690.3903868,23817.75,37542.0,59184.5,23836221,45316.00950570342,526,272.0,254.0,0.0,11.0,81.0,24.0,219.0,0.0,0.0,191.0,24.0,0.0,59.0,20.0,F,40,40.0,1,1,0,0,94812,0.818,9650,100,3.485,2894.5
6908,9353,1997-06-08,188616,24,7859.00,C,59,POPLATEK MESICNE,1995-11-03,7859.0,10240.0,18099.0,9049.5,2,1,0,0,1,1995-11-03,1998-12-31,1154 days,3,64800,176078195.07188156,171.25,7800.0,13875.0,2393998,10408.686956521738,230,900,136150,624547023.7694324,32836.5,51288.5,72663.5,12448888,54125.6,230,117.0,113.0,0.0,0.0,57.0,41.0,72.0,22.0,0.0,60.0,19.0,0.0,21.0,0.0,M,61,60.0,2,0,0,0,108871,0.621,8444,106,3.335,2450.0
6913,9377,1997-04-29,99936,24,4164.00,C,1,POPLATEK MESICNE,1995-09-17,2758.0,4164.0,10905.0,3635.0,3,1,0,0,1,1995-09-17,1998-12-31,1201 days,15,62800,131853034.5611102,262.5,3905.0,9197.0,2787639,8033.541786743516,347,400,127076,609999501.1362964,44176.0,60738.0,86348.5,22015218,63444.43227665706,347,139.0,208.0,0.0,8.0,62.0,89.0,111.0,34.0,0.0,77.0,20.0,0.0,34.0,0.0,F,33,33.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
6919,9403,1994-08-05,120888,36,3358.00,A,1,POPLATEK TYDNE,1993-03-27,3225.0,3358.0,6583.0,3291.5,2,1,0,0,1,1993-03-27,1998-12-31,2105 days,30,49297,92230951.28167048,149.5,3225.0,5827.0,2675018,6206.538283062645,431,600,116468,384720150.48783284,25735.0,34532.0,48696.5,16889607,39187.02320185615,431,149.0,282.0,0.0,0.0,81.0,101.0,181.0,65.0,0.0,68.0,36.0,0.0,65.0,0.0,F,55,55.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6921,9422,1996-10-29,86184,12,7182.00,A,70,POPLATEK MESICNE,1996-03-06,107.0,7182.5,10425.5,3475.1666666666665,3,1,0,0,1,1996-03-06,1998-12-31,1030 days,15,64642,265844177.10528207,205.0,3652.0,15239.0,3171063,11788.338289962825,269,300,128146,392586681.98948514,35885.0,48911.0,58825.0,13599797,50556.86617100372,269,71.0,198.0,34.0,10.0,3.0,70.0,118.0,29.0,0.0,34.0,12.0,0.0,29.0,0.0,F,59,59.0,1,1,0,0,285387,0.899,10177,81,7.175,9993.0
6922,9424,1997-08-26,83628,36,2323.00,C,54,POPLATEK MESICNE,1996-12-30,2322.7,2322.7,2322.7,2322.7,1,0,0,0,1,1996-12-30,1998-12-31,731 days,8,20904,37126944.510826826,110.5,2323.0,11000.0,702324,5486.90625,128,500,53379,73072256.7864173,20442.0,23891.5,32478.75,3353412,26198.53125,128,50.0,78.0,24.0,0.0,2.0,16.0,62.0,0.0,0.0,24.0,16.0,0.0,19.0,0.0,F,22,22.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6923,9433,1998-10-05,44640,24,1860.00,C,59,POPLATEK MESICNE,1997-08-14,1860.0,1860.0,1860.0,1860.0,1,0,0,0,1,1997-08-14,1998-12-31,504 days,15,40000,75962967.15456955,166.5,1860.0,15150.0,577719,6960.469879518072,83,600,65444,145830525.36937994,34036.0,38658.0,48486.5,3406969,41047.819277108436,83,34.0,49.0,0.0,0.0,18.0,3.0,46.0,0.0,0.0,16.0,3.0,0.0,11.0,0.0,M,42,42.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
6926,9455,1998-02-07,374760,60,6246.00,C,73,POPLATEK MESICNE,1996-11-03,618.0,7793.0,17445.8,4361.45,4,1,1,0,1,1996-11-03,1998-12-31,788 days,15,56212,189431496.12540016,618.0,5200.0,10175.0,2114414,9880.43925233645,214,1000,102667,365945617.2920231,40036.0,53129.5,65008.25,11576857,54097.46261682243,214,57.0,157.0,26.0,0.0,5.0,75.0,82.0,22.0,21.0,26.0,11.0,0.0,21.0,0.0,M,48,46.5,2,0,0,0,182027,0.564,8746,90,3.52,4394.0
6929,9472,1995-05-08,36396,12,3033.00,A,1,POPLATEK TYDNE,1993-07-06,3033.0,5119.0,8152.0,4076.0,2,1,0,0,1,1993-07-06,1998-12-31,2004 days,19,55900,172053235.44532314,280.25,5109.5,14475.0,4485998,9881.052863436124,454,800,131365,618220504.9642419,35098.25,50068.0,70917.75,24500756,53966.42290748899,454,153.0,301.0,0.0,0.0,87.0,72.0,229.0,60.0,0.0,66.0,12.0,0.0,62.0,0.0,M,27,27.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6932,9491,1998-06-25,225504,48,4698.00,C,7,POPLATEK TYDNE,1996-08-08,872.0,4704.0,12519.0,3129.75,4,1,1,0,1,1996-08-08,1998-12-31,875 days,30,65738,279265968.153228,872.0,4400.0,14269.5,2727542,11606.56170212766,235,800,127324,455338251.5709036,41993.5,51955.0,71067.5,13569739,57743.57021276596,235,59.0,176.0,29.0,3.0,1.0,79.0,94.0,24.0,24.0,29.0,6.0,0.0,24.0,0.0,M,19,19.0,1,0,0,1,94725,0.634,9920,130,2.535,4567.5
6933,9493,1995-09-09,188688,48,3931.00,C,64,POPLATEK MESICNE,1995-04-02,3930.8,6803.0,10733.8,5366.9,2,1,0,0,1,1995-04-02,1998-12-31,1369 days,15,35378,78913872.55074687,233.25,3931.0,8025.0,2273386,7527.76821192053,302,400,102792,275934237.6672903,36310.5,46725.5,59407.25,14713362,48719.741721854305,302,98.0,204.0,45.0,0.0,8.0,81.0,123.0,41.0,0.0,45.0,40.0,0.0,40.0,0.0,F,34,34.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6934,9494,1997-02-09,116832,12,9736.00,A,21,POPLATEK MESICNE,1996-05-10,4746.0,9736.0,14482.0,7241.0,2,1,0,0,1,1996-05-10,1998-12-31,965 days,15,17136,22904609.476758804,138.75,4746.0,9736.0,1066255,5331.275,200,400,49267,81426734.76178393,19904.5,26536.5,35102.5,5393091,26965.455,200,90.0,110.0,0.0,0.0,58.0,40.0,70.0,28.0,0.0,32.0,12.0,0.0,27.0,0.0,F,51,52.5,2,0,0,0,103347,0.67,9104,123,1.785,2326.5
6938,9504,1997-03-10,341280,60,5688.00,C,9,POPLATEK MESICNE,1996-01-29,5688.0,5688.0,5688.0,5688.0,1,0,0,0,1,1996-01-29,1998-12-31,1067 days,9,61500,275281100.31300294,168.75,5688.0,29650.0,2813119,14207.671717171717,198,700,110021,370922805.7220938,28500.75,40795.0,59382.75,8734246,44112.35353535353,198,71.0,127.0,35.0,6.0,1.0,22.0,99.0,0.0,0.0,35.0,22.0,0.0,30.0,0.0,M,50,50.0,1,1,0,0,81344,0.553,8899,149,3.635,2737.0
6940,9510,1996-11-22,228276,36,6341.00,C,1,POPLATEK MESICNE,1996-06-09,6341.0,6341.0,6341.0,6341.0,1,0,0,0,1,1996-06-09,1998-12-31,935 days,15,36320,42253400.03405237,146.5,5760.0,8700.0,1006327,6025.9101796407185,167,500,64281,122036012.95151858,28661.5,36343.0,44483.0,6145574,36799.844311377245,167,66.0,101.0,0.0,0.0,35.0,25.0,76.0,0.0,0.0,31.0,25.0,0.0,26.0,0.0,M,38,35.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6942,9513,1997-07-16,18324,12,1527.00,A,59,POPLATEK MESICNE,1996-05-12,1527.0,8319.0,9846.0,4923.0,2,1,0,0,1,1996-05-12,1998-12-31,963 days,15,30489,70532642.61441654,148.0,2580.0,10900.0,1392703,7105.627551020408,196,700,54764,110508495.88328116,20493.5,27810.0,36866.5,5765399,29415.301020408162,196,65.0,131.0,0.0,0.0,33.0,40.0,91.0,28.0,0.0,32.0,12.0,0.0,27.0,0.0,F,48,51.0,2,0,0,0,108871,0.621,8444,106,3.335,2450.0
6944,9548,1996-11-15,46176,48,962.00,C,62,POPLATEK MESICNE,1996-06-07,962.0,9613.0,10575.0,5287.5,2,1,0,0,1,1996-06-07,1998-12-31,937 days,15,29600,55018914.25620784,240.25,1350.0,9613.0,1117148,6138.175824175824,182,1000,102539,304872634.92538404,39566.75,52049.5,65295.25,9721804,53416.505494505494,182,64.0,118.0,0.0,0.0,34.0,51.0,67.0,26.0,0.0,30.0,25.0,0.0,25.0,0.0,M,33,33.0,1,0,0,0,145688,0.407,8544,109,1.53,2812.5
6948,9560,1998-03-15,157068,36,4363.00,C,1,POPLATEK MESICNE,1997-07-13,4362.7,7234.0,11596.7,5798.35,2,1,0,0,1,1997-07-13,1998-12-31,536 days,15,60900,200273782.38440427,316.5,5350.0,18650.0,1015021,11534.329545454546,88,400,136644,828976867.2412485,27737.75,49128.0,71852.25,4638723,52712.76136363636,88,39.0,49.0,0.0,0.0,21.0,18.0,31.0,9.0,0.0,18.0,9.0,0.0,9.0,0.0,F,28,28.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6949,9583,1995-12-12,104712,24,4363.00,A,31,POPLATEK TYDNE,1994-05-22,4362.7,13386.0,17748.7,8874.35,2,1,0,0,1,1994-05-22,1998-12-31,1684 days,30,62800,186356557.27510452,1600.0,9600.0,18065.0,5439570,12920.593824228028,421,300,153981,801090266.8648796,43261.0,66883.0,84980.0,27499930,65320.49881235154,421,175.0,246.0,0.0,0.0,122.0,72.0,174.0,47.0,0.0,53.0,25.0,0.0,47.0,0.0,F,29,25.5,2,0,0,0,51313,0.592,8930,108,3.85,1390.0
6950,9591,1995-04-11,104712,24,4363.00,A,74,POPLATEK MESICNE,1993-05-20,4146.0,4362.7,8508.7,4254.35,2,1,0,0,1,1993-05-20,1998-11-30,2020 days,15,56400,162284143.6392086,205.0,4146.0,12480.0,4371113,9564.798687089715,457,400,147603,772546339.0687062,23578.0,41740.0,62673.0,20679458,45250.45514223195,457,161.0,296.0,0.0,0.0,96.0,89.0,207.0,64.0,0.0,65.0,25.0,0.0,66.0,0.0,M,55,55.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
6955,9627,1995-11-22,244368,48,5091.00,C,65,POPLATEK PO OBRATU,1994-07-22,5091.3,5091.3,5091.3,5091.3,1,0,0,0,1,1994-07-22,1998-12-31,1623 days,64,70200,239466475.24602303,299.5,5400.0,21896.0,4705138,13069.827777777778,360,200,180290,929900283.6935853,39762.25,58864.5,81465.0,22703741,63065.947222222225,360,151.0,209.0,0.0,0.0,98.0,37.0,172.0,0.0,0.0,53.0,37.0,0.0,52.0,0.0,M,29,29.0,1,0,0,0,114200,0.437,8403,105,5.71,2437.5
6956,9631,1997-11-09,59448,24,2477.00,C,11,POPLATEK MESICNE,1996-06-25,2476.8,2476.8,2476.8,2476.8,1,0,0,0,1,1996-06-25,1998-12-31,919 days,15,24204,42094701.378081664,111.0,2477.0,9300.0,1005882,5682.949152542373,177,200,67122,166414500.33378273,16513.0,25566.0,33870.0,4623393,26120.86440677966,177,71.0,106.0,30.0,0.0,11.0,14.0,92.0,0.0,0.0,30.0,14.0,0.0,25.0,0.0,M,42,42.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6959,9633,1997-06-30,59448,24,2477.00,D,70,POPLATEK MESICNE,1996-01-08,2476.8,2476.8,2476.8,2476.8,1,0,0,0,1,1996-01-08,1998-12-31,1088 days,0,54400,156051924.15794453,155.0,2950.0,14857.25,2662518,9646.804347826086,276,-5525,127403,660048542.8361921,32558.5,47304.0,62467.25,13338775,48328.89492753623,276,125.0,151.0,0.0,0.0,58.0,17.0,134.0,0.0,0.0,67.0,17.0,0.0,30.0,6.0,M,47,47.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6960,9640,1995-01-11,76416,24,3184.00,A,1,POPLATEK MESICNE,1993-03-13,3184.3,10597.0,17868.3,5956.099999999999,3,1,0,0,1,1993-03-13,1998-12-31,2119 days,15,28659,49441388.343631715,372.0,4087.0,10597.0,3450234,6509.875471698113,530,7055,114034,445742942.91244084,26006.25,35678.0,47471.25,21237643,40071.02452830189,530,189.0,341.0,70.0,0.0,49.0,155.0,186.0,65.0,0.0,70.0,25.0,0.0,65.0,0.0,M,62,63.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6961,9645,1996-06-06,176148,36,4893.00,C,38,POPLATEK MESICNE,1996-01-23,4893.0,5183.0,10076.0,5038.0,2,1,0,0,1,1996-01-23,1998-12-31,1073 days,15,52322,191047123.91068926,189.0,5183.0,20250.0,2644572,11498.139130434784,230,1100,105915,304706121.33026344,32834.5,40936.0,58822.75,10487145,45596.282608695656,230,72.0,158.0,35.0,0.0,2.0,62.0,96.0,31.0,0.0,35.0,31.0,0.0,30.0,0.0,F,36,36.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6962,9646,1998-04-02,279072,48,5814.00,C,1,POPLATEK TYDNE,1996-07-30,5813.5,5813.5,5813.5,5813.5,1,0,0,0,1,1996-07-30,1998-12-31,884 days,16,48661,188318409.46528113,281.0,6800.0,17787.5,1781308,12456.699300699302,143,300,111246,642158573.2863191,22501.5,42260.0,55468.5,6115336,42764.58741258741,143,65.0,78.0,0.0,0.0,43.0,8.0,70.0,0.0,0.0,22.0,8.0,0.0,16.0,0.0,M,30,31.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6965,9656,1995-06-13,139536,24,5814.00,A,61,POPLATEK MESICNE,1993-11-14,5813.5,10721.0,16534.5,8267.25,2,1,0,0,1,1993-11-14,1998-12-31,1873 days,12,53200,166296400.08367103,375.0,7412.0,14700.0,5595720,11633.513513513513,481,800,151547,635314308.1543308,38555.0,53785.0,70636.0,27153751,56452.70478170478,481,180.0,301.0,0.0,0.0,118.0,83.0,218.0,59.0,0.0,62.0,24.0,0.0,59.0,0.0,F,58,58.0,1,0,0,0,117897,0.538,8814,107,5.22,2085.5
6969,9673,1998-09-12,88200,36,2450.00,C,76,POPLATEK MESICNE,1997-06-07,2450.2,3684.0,6134.2,3067.1,2,1,0,0,1,1997-06-07,1998-12-31,572 days,15,22211,38212684.83260871,216.5,3642.0,8175.0,623297,5373.25,116,1100,75658,155735087.8755622,33674.25,40036.0,51003.75,4774450,41159.05172413793,116,45.0,71.0,19.0,0.0,7.0,19.0,52.0,15.0,0.0,19.0,4.0,0.0,14.0,0.0,M,55,54.5,2,0,0,0,127369,0.512,8369,107,5.29,3271.5
6970,9677,1997-06-17,31620,60,527.00,C,8,POPLATEK MESICNE,1996-10-13,527.0,8944.0,9471.0,4735.5,2,1,0,0,1,1996-10-13,1998-12-31,809 days,15,20433,33030916.05861799,158.0,1600.0,8944.0,778494,4835.366459627329,161,500,59500,84923029.93470503,29688.0,34547.0,41035.0,5605015,34813.757763975154,161,57.0,104.0,0.0,0.0,31.0,40.0,64.0,22.0,0.0,26.0,18.0,0.0,21.0,0.0,M,60,60.0,1,0,0,0,112065,0.694,11277,127,1.32,5083.0
6984,9730,1997-08-15,116040,60,1934.00,C,54,POPLATEK MESICNE,1997-01-01,258.0,4764.0,6956.0,2318.6666666666665,3,1,0,0,1,1997-01-01,1998-12-31,729 days,15,16041,17160156.312673517,137.0,1934.0,4764.0,529142,3370.331210191083,157,900,46776,71991183.30058797,19695.0,26486.0,32523.0,4077847,25973.547770700636,157,50.0,107.0,0.0,0.0,26.0,56.0,51.0,20.0,0.0,24.0,16.0,0.0,19.0,0.0,F,60,57.5,2,0,0,0,387570,1.0,9897,140,1.78,18708.5
6985,9731,1995-11-22,113796,36,3161.00,A,54,POPLATEK PO OBRATU,1994-12-01,1320.0,4967.0,9447.7,3149.2333333333336,3,1,0,0,1,1994-12-01,1998-12-31,1491 days,65,28446,52237711.0104382,138.0,3161.0,7450.0,2031690,5871.936416184971,346,500,58022,105888333.24172765,23468.5,30942.5,39564.25,11039309,31905.517341040464,346,103.0,243.0,49.0,0.0,5.0,126.0,117.0,45.0,0.0,49.0,36.0,0.0,44.0,0.0,M,28,25.0,2,0,0,0,387570,1.0,9897,140,1.78,18708.5
6986,9750,1995-02-11,151728,48,3161.00,D,74,POPLATEK MESICNE,1994-05-16,3160.7,3160.7,3160.7,3160.7,1,0,0,0,1,1994-05-16,1998-12-31,1690 days,1,64000,187533578.06663576,146.75,3161.0,15990.75,4306964,10353.278846153846,416,-670,138621,739705994.6012057,26871.5,44688.0,62471.5,19585644,47080.875,416,201.0,215.0,0.0,0.0,93.0,45.0,170.0,0.0,0.0,108.0,45.0,0.0,51.0,5.0,M,23,23.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
6992,9790,1996-07-27,133968,48,2791.00,C,52,POPLATEK MESICNE,1995-11-09,993.0,9210.0,15482.0,3870.5,4,1,1,0,1,1995-11-09,1998-12-31,1148 days,15,60800,166101675.51262385,993.0,2791.0,12019.5,3639220,9678.77659574468,376,200,149106,692142620.1122766,34553.5,51039.5,73808.75,20700553,55054.66223404255,376,115.0,261.0,0.0,4.0,77.0,140.0,117.0,37.0,37.0,38.0,29.0,0.0,36.0,0.0,M,56,59.5,2,1,0,0,139012,0.619,8363,108,2.995,2681.5
6995,9814,1996-09-26,96168,12,8014.00,A,64,POPLATEK TYDNE,1995-01-19,8013.7,8013.7,8013.7,8013.7,1,0,0,0,1,1995-01-19,1998-12-31,1442 days,0,69000,159015693.97328764,169.5,3300.0,12600.0,3657362,8986.14742014742,407,600,167778,908670332.9975799,35701.5,59498.0,82104.0,24440814,60051.14004914005,407,220.0,187.0,0.0,1.0,79.0,9.0,177.0,0.0,0.0,141.0,9.0,0.0,43.0,8.0,F,27,27.0,1,0,1,0,197099,0.747,9624,145,1.955,4374.5
6996,9828,1995-04-13,126600,24,5275.00,A,11,POPLATEK MESICNE,1993-05-20,5274.7,5274.7,5274.7,5274.7,1,0,0,0,1,1993-05-20,1998-12-31,2051 days,15,47472,166731124.66384485,186.75,5287.5,19999.75,4607578,11348.714285714286,406,400,94043,278374277.9273678,33008.0,43707.5,56959.5,18602585,45819.17487684729,406,135.0,271.0,67.0,0.0,1.0,24.0,247.0,0.0,0.0,67.0,24.0,0.0,62.0,0.0,M,60,60.0,1,0,0,0,75637,0.365,9622,154,0.495,3502.0
6998,9833,1994-05-21,97632,12,8136.00,A,20,POPLATEK MESICNE,1993-07-24,5915.0,8136.0,20582.0,6860.666666666667,3,1,0,0,1,1993-07-24,1998-12-31,1986 days,15,73224,305625252.30143785,2678.0,6531.0,10750.0,7037966,12866.482632541134,547,1100,137627,498264823.4649936,41555.5,56952.0,73009.0,32302025,59053.062157221204,547,142.0,405.0,65.0,0.0,12.0,134.0,271.0,61.0,0.0,65.0,12.0,0.0,60.0,0.0,F,31,31.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
7001,9859,1997-08-10,300600,60,5010.00,C,27,POPLATEK MESICNE,1996-07-08,765.0,5010.5,8259.5,2064.875,4,1,1,0,1,1996-07-08,1998-12-31,906 days,15,45094,117558777.89230295,765.0,1476.0,9844.5,1885617,7512.418326693227,251,400,104170,289898567.9601274,36166.0,45680.0,58527.5,12229040,48721.274900398406,251,61.0,190.0,29.0,8.0,3.0,90.0,92.0,24.0,25.0,29.0,17.0,0.0,24.0,0.0,F,35,35.0,1,1,0,0,67298,0.438,8561,110,0.945,1078.0
7004,9869,1995-03-15,331560,60,5526.00,C,12,POPLATEK MESICNE,1993-08-21,2498.0,5887.0,13911.0,4637.0,3,1,0,0,1,1993-08-21,1998-12-31,1958 days,15,33276,62393726.76152212,340.0,5280.0,5887.0,3044422,6547.144086021505,465,900,102938,339440702.0501205,42177.0,59321.0,71925.0,26596289,57196.320430107524,465,132.0,333.0,0.0,20.0,68.0,163.0,150.0,59.0,0.0,64.0,45.0,0.0,59.0,0.0,M,19,18.0,2,0,0,1,107870,0.58,8754,137,4.055,3836.0
7008,9897,1995-09-22,36168,12,3014.00,A,1,POPLATEK MESICNE,1995-03-04,1507.0,6953.0,15812.5,3953.125,4,1,1,0,1,1995-03-04,1998-12-31,1398 days,15,27122,38241856.623002246,1501.75,3550.0,6953.0,1989481,5208.065445026178,382,300,64234,98082048.0465294,23242.0,27296.0,36514.5,11577568,30307.769633507854,382,117.0,265.0,46.0,0.0,25.0,137.0,128.0,41.0,42.0,46.0,12.0,0.0,41.0,0.0,M,38,38.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
7013,9928,1996-08-02,89340,60,1489.00,C,60,POPLATEK MESICNE,1995-11-09,1489.0,5016.0,6505.0,3252.5,2,1,0,0,1,1995-11-09,1998-12-31,1148 days,15,31200,24088257.06237857,268.0,1680.0,5016.0,1025721,4119.361445783133,249,500,91009,184283074.67482832,45218.0,53747.0,65147.0,13487368,54166.13654618474,249,92.0,157.0,0.0,0.0,54.0,63.0,94.0,34.0,0.0,38.0,29.0,0.0,33.0,0.0,F,28,28.0,2,0,0,0,110643,0.519,8441,115,3.94,2065.5
7034,10001,1996-07-11,19044,36,529.00,C,24,POPLATEK MESICNE,1995-05-28,529.0,529.0,529.0,529.0,1,0,0,0,1,1995-05-28,1998-12-31,1313 days,14,24126,53455891.78313954,222.75,1050.0,13050.0,1454586,5865.2661290322585,248,600,101113,246958251.8806157,41973.5,54728.5,67870.0,13958731,56285.20564516129,248,88.0,160.0,0.0,0.0,45.0,30.0,130.0,0.0,0.0,43.0,30.0,0.0,38.0,0.0,F,25,25.0,1,0,0,0,122603,0.8,8991,128,1.655,5235.5
